learning_material_id,source_title,grade,source_url,source_key,image_page,image_url,local_path,file_size_bytes,status,notes
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0058,https://cdn3.olm.vn/upload/taphuan/4699918592-page-58-1775787615402.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0058.png,616033,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0059,https://cdn3.olm.vn/upload/taphuan/4699918592-page-59-1775787615770.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0059.png,741602,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0060,https://cdn3.olm.vn/upload/taphuan/4699918592-page-60-1775787616112.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0060.png,628536,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0061,https://cdn3.olm.vn/upload/taphuan/4699918592-page-61-1775787616419.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0061.png,484672,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0062,https://cdn3.olm.vn/upload/taphuan/4699918592-page-62-1775787616751.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0062.png,900415,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0063,https://cdn3.olm.vn/upload/taphuan/4699918592-page-63-1775787617078.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0063.png,588595,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0064,https://cdn3.olm.vn/upload/taphuan/4699918592-page-64-1775787617402.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0064.png,597528,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0065,https://cdn3.olm.vn/upload/taphuan/4699918592-page-65-1775787617772.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0065.png,778512,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0066,https://cdn3.olm.vn/upload/taphuan/4699918592-page-66-1775787618117.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0066.png,685037,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0067,https://cdn3.olm.vn/upload/taphuan/4699918592-page-67-1775787618444.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0067.png,549237,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0068,https://cdn3.olm.vn/upload/taphuan/4699918592-page-68-1775787618763.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0068.png,658158,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0069,https://cdn3.olm.vn/upload/taphuan/4699918592-page-69-1775787619067.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0069.png,818083,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0070,https://cdn3.olm.vn/upload/taphuan/4699918592-page-70-1775787619402.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0070.png,708087,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0071,https://cdn3.olm.vn/upload/taphuan/4699918592-page-71-1775787619676.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0071.png,535262,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0072,https://cdn3.olm.vn/upload/taphuan/4699918592-page-72-1775787619971.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0072.png,693423,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0073,https://cdn3.olm.vn/upload/taphuan/4699918592-page-73-1775787620381.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0073.png,707578,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0074,https://cdn3.olm.vn/upload/taphuan/4699918592-page-74-1775787620685.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0074.png,432439,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0075,https://cdn3.olm.vn/upload/taphuan/4699918592-page-75-1775787621020.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0075.png,617745,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0076,https://cdn3.olm.vn/upload/taphuan/4699918592-page-76-1775787621431.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0076.png,891667,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0077,https://cdn3.olm.vn/upload/taphuan/4699918592-page-77-1775787621681.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0077.png,253814,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN6-4699918592,SGK Tin học 6,6,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-6.4699918592,4699918592,0078,https://cdn3.olm.vn/upload/taphuan/4699918592-page-78-1775787622017.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN6/page_0078.png,715628,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0001,https://cdn3.olm.vn/upload/taphuan/4700056620-page-1-1775789222108.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0001.png,1776361,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0002,https://cdn3.olm.vn/upload/taphuan/4700056620-page-2-1775789222399.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0002.png,173215,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0003,https://cdn3.olm.vn/upload/taphuan/4700056620-page-3-1775789222720.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0003.png,577506,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0004,https://cdn3.olm.vn/upload/taphuan/4700056620-page-4-1775789223056.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0004.png,590624,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0005,https://cdn3.olm.vn/upload/taphuan/4700056620-page-5-1775789223373.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0005.png,459935,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0006,https://cdn3.olm.vn/upload/taphuan/4700056620-page-6-1775789223713.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0006.png,633140,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0007,https://cdn3.olm.vn/upload/taphuan/4700056620-page-7-1775789224062.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0007.png,603160,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0008,https://cdn3.olm.vn/upload/taphuan/4700056620-page-8-1775789224406.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0008.png,626578,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0009,https://cdn3.olm.vn/upload/taphuan/4700056620-page-9-1775789224722.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0009.png,904945,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0010,https://cdn3.olm.vn/upload/taphuan/4700056620-page-10-1775789225045.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0010.png,674590,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0011,https://cdn3.olm.vn/upload/taphuan/4700056620-page-11-1775789225377.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0011.png,718125,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0012,https://cdn3.olm.vn/upload/taphuan/4700056620-page-12-1775789225720.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0012.png,795965,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0013,https://cdn3.olm.vn/upload/taphuan/4700056620-page-13-1775789226052.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0013.png,838635,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0014,https://cdn3.olm.vn/upload/taphuan/4700056620-page-14-1775789226400.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0014.png,671923,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0015,https://cdn3.olm.vn/upload/taphuan/4700056620-page-15-1775789226716.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0015.png,717401,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0016,https://cdn3.olm.vn/upload/taphuan/4700056620-page-16-1775789227057.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0016.png,652110,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0017,https://cdn3.olm.vn/upload/taphuan/4700056620-page-17-1775789227411.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0017.png,745043,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0018,https://cdn3.olm.vn/upload/taphuan/4700056620-page-18-1775789227731.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0018.png,449945,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0019,https://cdn3.olm.vn/upload/taphuan/4700056620-page-19-1775789228129.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0019.png,689357,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0020,https://cdn3.olm.vn/upload/taphuan/4700056620-page-20-1775789228441.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0020.png,850461,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0021,https://cdn3.olm.vn/upload/taphuan/4700056620-page-21-1775789228754.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0021.png,663754,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0022,https://cdn3.olm.vn/upload/taphuan/4700056620-page-22-1775789229105.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0022.png,519512,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0023,https://cdn3.olm.vn/upload/taphuan/4700056620-page-23-1775789229424.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0023.png,486082,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0024,https://cdn3.olm.vn/upload/taphuan/4700056620-page-24-1775789229766.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0024.png,774604,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0025,https://cdn3.olm.vn/upload/taphuan/4700056620-page-25-1775789230090.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0025.png,704152,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0026,https://cdn3.olm.vn/upload/taphuan/4700056620-page-26-1775789230490.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0026.png,850465,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0027,https://cdn3.olm.vn/upload/taphuan/4700056620-page-27-1775789230820.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0027.png,798685,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0028,https://cdn3.olm.vn/upload/taphuan/4700056620-page-28-1775789231194.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0028.png,639662,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0029,https://cdn3.olm.vn/upload/taphuan/4700056620-page-29-1775789231622.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0029.png,620907,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0030,https://cdn3.olm.vn/upload/taphuan/4700056620-page-30-1775789232009.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0030.png,683167,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0031,https://cdn3.olm.vn/upload/taphuan/4700056620-page-31-1775789232339.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0031.png,506874,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0032,https://cdn3.olm.vn/upload/taphuan/4700056620-page-32-1775789232679.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0032.png,627810,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0033,https://cdn3.olm.vn/upload/taphuan/4700056620-page-33-1775789232984.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0033.png,792147,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0034,https://cdn3.olm.vn/upload/taphuan/4700056620-page-34-1775789233306.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0034.png,524098,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0035,https://cdn3.olm.vn/upload/taphuan/4700056620-page-35-1775789233672.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0035.png,1049279,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0036,https://cdn3.olm.vn/upload/taphuan/4700056620-page-36-1775789234000.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0036.png,820570,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0037,https://cdn3.olm.vn/upload/taphuan/4700056620-page-37-1775789234337.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0037.png,675817,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0038,https://cdn3.olm.vn/upload/taphuan/4700056620-page-38-1775789234673.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0038.png,653149,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0039,https://cdn3.olm.vn/upload/taphuan/4700056620-page-39-1775789235004.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0039.png,565673,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0040,https://cdn3.olm.vn/upload/taphuan/4700056620-page-40-1775789235362.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0040.png,781610,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
LM-SGK-TIN7-4700056620,SGK Tin học 7,7,https://taphuan.nxbgd.vn/tap-huan/doc-sach/sgk-tin-hoc-7.4700056620,4700056620,0041,https://cdn3.olm.vn/upload/taphuan/4700056620-page-41-1775789235700.png,experiments/20260705_215045/source_scope/raw_page_images/SGK_TIN7/page_0041.png,527915,downloaded,Ảnh raw đã lưu để bảo toàn nguồn SGK Tin học THCS; chưa xử lý trong P02 bản thu gọn.
