sample_id,grade,turn_index,speaker,character_count
HNMU-G9-R0302-STT7,9,3,HS,47
HNMU-G9-R0302-STT7,9,4,AI,152
HNMU-G9-R0302-STT7,9,5,HS,63
HNMU-G9-R0302-STT7,9,6,AI,147
HNMU-G9-R0302-STT7,9,7,HS,51
HNMU-G9-R0302-STT7,9,8,AI,164
HNMU-G9-R0302-STT7,9,9,HS,81
HNMU-G9-R0302-STT7,9,10,AI,77
HNMU-G9-R0303-STT8,9,1,HS,120
HNMU-G9-R0303-STT8,9,2,AI,214
HNMU-G9-R0303-STT8,9,3,HS,87
HNMU-G9-R0303-STT8,9,4,AI,222
HNMU-G9-R0303-STT8,9,5,HS,87
HNMU-G9-R0303-STT8,9,6,AI,193
HNMU-G9-R0303-STT8,9,7,HS,67
HNMU-G9-R0303-STT8,9,8,AI,182
HNMU-G9-R0303-STT8,9,9,HS,49
HNMU-G9-R0304-STT9,9,1,HS,135
HNMU-G9-R0304-STT9,9,2,AI,216
HNMU-G9-R0304-STT9,9,3,HS,40
HNMU-G9-R0304-STT9,9,4,AI,179
HNMU-G9-R0304-STT9,9,5,HS,48
HNMU-G9-R0304-STT9,9,6,AI,184
HNMU-G9-R0304-STT9,9,7,HS,103
HNMU-G9-R0304-STT9,9,8,AI,134
HNMU-G9-R0304-STT9,9,9,HS,56
HNMU-G9-R0305-STT10,9,1,HS,116
HNMU-G9-R0305-STT10,9,2,AI,186
HNMU-G9-R0305-STT10,9,3,HS,23
HNMU-G9-R0305-STT10,9,4,AI,152
HNMU-G9-R0305-STT10,9,5,HS,42
HNMU-G9-R0305-STT10,9,6,AI,269
HNMU-G9-R0305-STT10,9,7,HS,74
HNMU-G9-R0305-STT10,9,8,AI,168
HNMU-G9-R0305-STT10,9,9,HS,57
HNMU-G9-R0306-STT11,9,1,HS,142
HNMU-G9-R0306-STT11,9,2,AI,186
HNMU-G9-R0306-STT11,9,3,HS,52
HNMU-G9-R0306-STT11,9,4,AI,153
HNMU-G9-R0306-STT11,9,5,HS,45
HNMU-G9-R0306-STT11,9,6,AI,235
HNMU-G9-R0306-STT11,9,7,HS,49
HNMU-G9-R0306-STT11,9,8,AI,237
HNMU-G9-R0306-STT11,9,9,HS,73
HNMU-G9-R0307-STT12,9,1,HS,183
HNMU-G9-R0307-STT12,9,2,AI,251
HNMU-G9-R0307-STT12,9,3,HS,44
HNMU-G9-R0307-STT12,9,4,AI,232
HNMU-G9-R0307-STT12,9,5,HS,37
HNMU-G9-R0307-STT12,9,6,AI,214
HNMU-G9-R0307-STT12,9,7,HS,136
HNMU-G9-R0307-STT12,9,8,AI,99
HNMU-G9-R0307-STT12,9,9,HS,71
HNMU-G9-R0308-STT13,9,1,HS,149
HNMU-G9-R0308-STT13,9,2,AI,229
HNMU-G9-R0308-STT13,9,3,HS,98
HNMU-G9-R0308-STT13,9,4,AI,208
HNMU-G9-R0308-STT13,9,5,HS,97
HNMU-G9-R0308-STT13,9,6,AI,254
HNMU-G9-R0308-STT13,9,7,HS,106
HNMU-G9-R0308-STT13,9,8,AI,183
HNMU-G9-R0308-STT13,9,9,HS,60
HNMU-G9-R0309-STT14,9,1,HS,177
HNMU-G9-R0309-STT14,9,2,AI,217
HNMU-G9-R0309-STT14,9,3,HS,137
HNMU-G9-R0309-STT14,9,4,AI,228
HNMU-G9-R0309-STT14,9,5,HS,53
HNMU-G9-R0309-STT14,9,6,AI,228
HNMU-G9-R0309-STT14,9,7,HS,91
HNMU-G9-R0309-STT14,9,8,AI,211
HNMU-G9-R0309-STT14,9,9,HS,75
